"farm_id","county","district","species","production","capacity","x","y"
7392,"Lycoming","Delran","chicken","broiler_2",3189,384837.955548936,4596278.45215713
7393,"Lycoming","Readington","chicken","broiler_2",3931,391985.12316114,4599598.04502944
7394,"Allegheny","Colts Neck","duck","conventional",14320,487585.090828138,4673741.76191882
7395,"Luzerne","Woodstown","duck","conventional",14159,447735.398354935,4469768.65663967
7396,"Susquehanna","Flemington","duck","organic",798,453380.7127561,4591615.66718746
7397,"Mercer","Milltown","chicken","broiler_2",3657,363194.42786574,4625918.227557
7398,"Venango","Totowa","duck","conventional",17152,343370.916252438,4611690.64922468
7399,"Blair","Perth Amboy","chicken","broiler_2",3221,381655.532699261,4657139.11305446
7400,"Luzerne","Fredon","chicken","broiler_1",5261,478466.368814961,4505481.69129643
7401,"Mercer","Dunellen","chicken","broiler_1",6936,357478.251251902,4570186.30987167
7402,"Allegheny","Brigantine","duck","conventional",14736,465371.014393031,4649141.47514317
7403,"Lancaster","Norriton","duck","conventional",15309,446741.988104855,4702600.75817884
7404,"Luzerne","Curtin","chicken","broiler_1",5889,479748.860212913,4461443.35492899
7405,"Schuylkill","Oaklyn","duck","organic",1088,324139.984734512,4546266.7222912
7406,"Luzerne","Cedar Grove","chicken","broiler_2",3146,452899.208825496,4464741.49487395
7407,"Mercer","Middle","duck","conventional",15019,360324.271715596,4596198.85960814
7408,"Susquehanna","Englewood","chicken","broiler_2",3164,461757.181300353,4632833.04476315
7409,"Lancaster","Chester","duck","organic",1360,432293.95726967,4717583.82211097
7410,"Mercer","Deerfield","duck","conventional",15416,369286.854510551,4606760.04803233
7411,"Susquehanna","Kingwood","chicken","broiler_2",3197,445204.590129723,4577476.39720356
7412,"Schuylkill","Blairstown","chicken","broiler_1",6045,310229.867685998,4567598.79042742
7413,"Indiana","Sandyston","duck","organic",924,469926.555574238,4725949.24808266
7414,"Susquehanna","Fair Lawn","chicken","broiler_1",4790,432203.230903618,4599649.8965413
7415,"Lycoming","Cranbury","duck","conventional",16742,420370.152991464,4597361.85860592
7416,"Luzerne","Gwynedd","duck","conventional",15453,460456.14924168,4501540.44550589
7417,"Allegheny","Lacey","duck","conventional",16704,473655.878440266,4672261.50277526
7418,"Lycoming","Island Heights","duck","organic",384,426510.58858555,4597286.51938611
7419,"Indiana","Milford","chicken","broiler_1",4240,457168.722001508,4730447.07477919
7420,"Berks","Barnegat Light","duck","conventional",17404,470611.087150382,4561572.42906798
7421,"Susquehanna","Nutley","chicken","broiler_1",5411,470683.111985467,4610167.42343398
7422,"Luzerne","Medford","chicken","broiler_2",3250,485617.284782071,4482880.34254874
7423,"Lancaster","Scotch Plains","chicken","broiler_2",2604,423081.606809895,4719566.20479859
7424,"Luzerne","Fredon","chicken","broiler_2",2220,470360.286622268,4503753.04307843
7425,"Indiana","Lafayette","chicken","broiler_1",5772,472224.034447034,4696369.27403634
7426,"Lancaster","Howell","duck","conventional",14279,415103.683269367,4717805.17187565
7427,"Blair","Riverside","chicken","broiler_2",2276,386183.979266617,4647588.2215686
7428,"Venango","Maurice River","chicken","broiler_1",6231,336224.52568161,4614714.73607755
7429,"Lancaster","Raritan","chicken","broiler_1",5703,428130.000562226,4696927.2642076
7430,"Lancaster","Park Ridge","duck","conventional",15547,448548.647883684,4702119.59965859
7431,"Blair","Stillwater","duck","conventional",17703,373502.015574383,4640562.54439817
7432,"Schuylkill","Highland Park","chicken","layer",17861,345054.4323219,4545070.37826454
7433,"Berks","Jersey City","chicken","broiler_2",3098,461922.497020424,4540437.46049078
7434,"Blair","Pottsgrove","chicken","broiler_1",5577,381193.861385187,4626678.49033506
7435,"Luzerne","Paulsboro","chicken","layer",17977,450486.668530639,4484748.03038557
7436,"Mercer","Middle","duck","conventional",15539,361733.239748497,4598479.14973184
7437,"Luzerne","Pine Hill","chicken","layer",19930,483658.034605845,4490729.13906056
7438,"Luzerne","New Milford","chicken","broiler_2",3025,463652.10221558,4492008.72941922
7439,"Blair","Ho-Ho-Kus","duck","conventional",13578,377331.079911496,4633014.48569336
7440,"Luzerne","Cedar Grove","duck","organic",343,454574.326094865,4467661.81410394
7441,"Indiana","Beachwood","duck","conventional",14415,491615.328001102,4703330.13398612
7442,"Cumberland","Millstone","duck","conventional",15885,386515.172088363,4526559.06511112
7443,"Mercer","Monmouth Beach","chicken","broiler_1",5813,374046.209884528,4610014.5951406
7444,"Berks","Irvington","chicken","broiler_1",6089,483684.317909005,4534893.07979081
7445,"Berks","Middlesex","chicken","broiler_2",3471,478321.860439509,4528343.90770026
7446,"Luzerne","Old Bridge","chicken","broiler_2",2825,495970.399582239,4469774.1796711
7447,"Venango","Woodland Park","chicken","broiler_2",3325,301647.588115451,4593519.43455776
7448,"Schuylkill","Linden","duck","organic",1016,304809.179738595,4571942.00632797
7449,"Susquehanna","Northfield","duck","conventional",13677,471538.428011754,4602513.23579521
7450,"Mifflin","Folsom","chicken","broiler_2",2171,411083.403113539,4495455.96590714
7451,"Mercer","Lambertville","duck","conventional",16036,355424.608062362,4578644.2564781
7452,"Blair","Haddon Heights","chicken","broiler_2",3609,382667.63974769,4645063.51893748
7453,"Venango","Montville","chicken","broiler_2",2630,321996.01119594,4600795.91464747
7454,"Blair","Alloway","duck","conventional",15561,390484.400121957,4639598.24605983
7455,"Lycoming","Woolwich","chicken","broiler_2",3557,404064.878782848,4600225.68451337
7456,"Susquehanna","Cape May Point","duck","conventional",16531,457395.276380647,4625182.59750966
7457,"Lycoming","New York","duck","conventional",14576,417306.670077363,4578697.46265317
7458,"Schuylkill","Audubon Park","chicken","broiler_2",2306,326917.615573897,4574165.11237369
7459,"Lycoming","Readington","duck","conventional",14770,388182.127978452,4597385.74003852
7460,"Blair","Butler","duck","conventional",15962,388689.561765264,4630666.37321769
7461,"Cumberland","Moonachie","chicken","broiler_1",6208,386871.884016349,4560536.02890624
7462,"Luzerne","Lakehurst","chicken","layer",19036,452008.195721959,4457238.62069315
7463,"Venango","Plainsboro","duck","conventional",15524,312194.532287957,4586751.53814269
7464,"Berks","Irvington","duck","conventional",15740,471967.346207168,4538136.89795616
7465,"Indiana","Woodcliff Lake","chicken","broiler_2",3328,445160.194718816,4711419.23403059
7466,"Susquehanna","Stone Harbor","chicken","layer",18379,443666.506674147,4614268.01561494
7467,"Schuylkill","Audubon Park","duck","conventional",14646,328966.815985444,4565423.16306022
7468,"Luzerne","Fredon","chicken","broiler_2",2561,477648.21778617,4504192.24528341
7469,"Venango","Kinnelon","chicken","broiler_2",1993,305445.137849522,4613006.31298111
7470,"Indiana","Berkeley","duck","organic",394,496382.121584093,4715561.94832003
7471,"Cumberland","Interlaken","chicken","broiler_1",7260,396168.185940378,4575883.39060378
7472,"Allegheny","Brigantine","duck","organic",300,461712.89452962,4644556.73718232
7473,"Mercer","Bass River","duck","conventional",17312,386186.043147577,4585433.3077352
7474,"Mifflin","Cherry Hill","duck","conventional",17064,421098.902381832,4492793.27394456
7475,"Cumberland","Alexandria","duck","conventional",16001,372983.744140154,4565178.86195554
7476,"Schuylkill","Woodlynne","duck","conventional",15807,349757.457715971,4555473.28819842
7477,"Luzerne","River","duck","organic",1113,506161.964457359,4465160.69674132
7478,"Blair","Ho-Ho-Kus","chicken","broiler_2",2766,386642.011312657,4631015.45728271
7479,"Lycoming","Haddonfield","duck","conventional",15794,415878.761726767,4608974.17477957
7480,"Blair","Woodbury","chicken","broiler_2",3921,369394.200491701,4643160.85824668
7481,"Susquehanna","Northfield","chicken","broiler_2",3666,469226.456145129,4599518.68193658
7482,"Indiana","Lawrence","duck","conventional",14793,463355.661858278,4731200.58562363
7483,"Mercer","Lambertville","chicken","broiler_1",5022,355679.951275844,4576297.43877217
7484,"Mifflin","Englishtown","duck","organic",909,392416.672385485,4512044.32793115
7485,"Blair","Alloway","duck","conventional",14644,390743.410883409,4638499.94852126
7486,"Mercer","Metuchen","chicken","broiler_2",3308,342230.553768482,4583824.97186865
7487,"Blair","Woodbury","duck","organic",709,371330.930367775,4637836.60312721
7488,"Luzerne","Union City","duck","conventional",15381,459647.272568575,4468325.49875459
7489,"Lycoming","Avalon","chicken","broiler_2",2818,428688.23481637,4579153.99182682
7490,"Berks","Barnegat Light","duck","conventional",13856,471033.050909692,4555771.57328994
7491,"Lycoming","Delran","chicken","broiler_2",3656,381928.566852358,4598666.01875459
7492,"Indiana","Milford","chicken","broiler_2",2432,463061.186248351,4735134.71076533
7493,"Luzerne","Hardyston","chicken","broiler_2",2664,481147.756297217,4512687.0333565
7494,"Allegheny","Marlborough","chicken","broiler_2",3789,473790.291712896,4643709.63598104
7495,"Luzerne","Morris","duck","conventional",14487,466239.577241227,4478984.55016995
7496,"Schuylkill","Frenchtown","chicken","broiler_2",2828,325591.280791203,4562884.15139422
7497,"Lancaster","Mount Ephraim","duck","conventional",16000,415768.407445618,4702132.18447265
7498,"Lycoming","Ramsey","duck","conventional",12558,429450.412970821,4597436.55183485
7499,"Luzerne","Teaneck","duck","conventional",17706,481617.846541954,4505821.34569441
7500,"Mercer","Atlantic Highlands","duck","conventional",14756,354085.896207971,4586626.09304427
7501,"Cumberland","Bergenfield","duck","conventional",14627,370876.052807334,4549347.34847253
7502,"Mercer","Chalfont","chicken","broiler_2",4270,340117.820321433,4588269.27773287
7503,"Luzerne","Franklin","chicken","broiler_2",3566,451998.195239705,4478696.92567152
7504,"Susquehanna","Commercial","duck","organic",787,423472.417810075,4610183.1782093
7505,"Cumberland","Philipsburg","duck","conventional",16457,373670.961105458,4568385.75755728
7506,"Schuylkill","Independence","chicken","broiler_2",3903,342948.245097911,4552095.26993925
7507,"Lancaster","Mount Ephraim","chicken","layer",18964,418584.536882629,4701532.04917723
7508,"Berks","Barnegat Light","duck","conventional",17895,473385.72724578,4569642.77785079
7509,"Mifflin","Cherry Hill","chicken","broiler_2",2211,420139.294427123,4492249.24858664
7510,"Allegheny","Peapack-Gladstone","duck","conventional",16143,489162.248571272,4687207.61313073
7511,"Mercer","Monmouth Beach","duck","organic",821,371575.42355533,4614252.56196217
7512,"Mercer","Atlantic City","chicken","broiler_2",3427,351028.082432221,4615644.53541914
7513,"Schuylkill","Wanaque","chicken","broiler_2",2445,342866.026721781,4571048.84888605
7514,"Luzerne","Morrisville","duck","conventional",13594,471287.757358295,4509948.85970621
7515,"Schuylkill","Englewood Cliffs","duck","conventional",16409,346908.255039631,4545724.02014436
7516,"Indiana","Clayton","duck","conventional",15843,489473.143935271,4721827.82606332
7517,"Lycoming","Cranbury","chicken","broiler_1",5287,418518.761737697,4596705.55994317
7518,"Lycoming","Holmdel","duck","conventional",16154,411560.607281007,4586214.07844956
7519,"Allegheny","Peapack-Gladstone","chicken","broiler_2",2307,487178.031722034,4680056.21032415
7520,"Luzerne","Morrisville","chicken","layer",17294,471479.163814551,4509465.87796702
7521,"Venango","Totowa","duck","conventional",17359,341950.562005893,4611657.89830873
7522,"Venango","Laurel Springs","duck","conventional",15971,331237.458986026,4603192.64612574
7523,"Venango","Ridgewood Village","chicken","broiler_2",2589,323358.468156461,4620413.24615464
7524,"Luzerne","Franklin","duck","conventional",18192,457413.482902425,4473686.82053207
7525,"Cumberland","Ringwood","chicken","broiler_2",3119,361134.324478387,4527795.56016587
7526,"Berks","Barnegat Light","chicken","broiler_2",3303,468255.402684412,4564171.22431411
7527,"Luzerne","Hardyston","duck","conventional",14000,485724.321533584,4511557.36499167
7528,"Lycoming","Monroe","duck","conventional",15017,401235.667318112,4603775.8910049
7529,"Cumberland","Philipsburg","chicken","broiler_1",4546,367293.412379737,4570926.15680182
7530,"Mifflin","Cherry Hill","chicken","broiler_2",3975,420416.370648771,4491450.6369112
7531,"Susquehanna","Pennington","duck","organic",1515,464286.064627035,4597471.66559803
7532,"Venango","Moreland","chicken","broiler_2",3483,320117.115919327,4616371.58496213
7533,"Mercer","Weehawken","chicken","broiler_2",3481,350118.25232905,4602728.95485464
7534,"Luzerne","Haworth","chicken","layer",17010,481961.639035074,4480695.88942077
7535,"Blair","Pottsgrove","chicken","broiler_2",3697,377314.490757815,4622204.66142962
7536,"Mercer","Monmouth Beach","chicken","broiler_1",4909,370550.684792344,4604248.91983342
7537,"Luzerne","Riverdale","chicken","broiler_2",3251,501624.864117153,4469226.1222874
7538,"Lycoming","Haledon","duck","conventional",16195,391816.488354547,4605945.23736723
7539,"Venango","Tewksbury","duck","conventional",15693,330607.467056084,4596503.02578867
7540,"Indiana","Sandyston","duck","conventional",13011,478080.769391015,4726111.66516142
7541,"Indiana","Boonton","duck","organic",887,471739.815843941,4709381.7609353
7542,"Allegheny","Spring Lake Heights","chicken","broiler_1",5359,480515.360541868,4648713.01076565
7543,"Venango","Plainsboro","chicken","broiler_2",3586,307920.829599215,4584257.16671971
7544,"Lancaster","Park Ridge","chicken","broiler_2",1896,442513.51213586,4696591.82407915
7545,"Lycoming","New York","chicken","broiler_2",2787,417088.43660063,4576925.74215768
7546,"Indiana","Woodcliff Lake","chicken","broiler_2",3283,443323.049770366,4712740.85086943
7547,"Susquehanna","Lumberton","chicken","broiler_1",5647,443684.698308224,4583336.46146391
7548,"Luzerne","Pine Hill","chicken","broiler_2",2543,483030.885249144,4492921.59541559
7549,"Indiana","Glen Gardner","chicken","broiler_2",3379,492535.586472222,4702049.10665369
7550,"Mercer","Mount Arlington","duck","conventional",13614,355944.197724982,4621134.79915555
7551,"Allegheny","Orange","duck","organic",568,473601.258859001,4663205.77136142
7552,"Schuylkill","Watchung","chicken","broiler_2",3967,331391.248859883,4554186.78813298
7553,"Lycoming","Woolwich","duck","organic",973,408537.052903242,4599904.71316787
7554,"Allegheny","Peapack-Gladstone","duck","organic",368,489139.971006017,4682021.6579036
7555,"Indiana","Paramus","chicken","broiler_2",2655,462049.655302567,4697208.42239454
7556,"Luzerne","Haworth","duck","organic",861,473325.578626813,4482316.29678703
7557,"Blair","Denville","duck","conventional",16299,388723.361849857,4662175.49466607
7558,"Venango","Tewksbury","duck","organic",817,337171.440733907,4600471.66265807
7559,"Berks","Rutherford","duck","conventional",15741,462462.894802685,4546693.4522596
7560,"Schuylkill","Westampton","chicken","broiler_2",4339,313900.825577201,4565298.01248662
7561,"Venango","Totowa","chicken","layer",18240,347076.889260393,4613894.55867818
7562,"Berks","Stow Creek","duck","conventional",14980,458762.969080156,4565404.38006622
7563,"Blair","Denville","chicken","broiler_1",8577,388744.760954335,4658017.94812309
7564,"Mifflin","Englishtown","duck","conventional",14281,395250.731993241,4511951.93508542
7565,"Mifflin","Wood-Ridge","duck","conventional",15522,408067.532905361,4492175.93710972
7566,"Fulton","Mine Hill","chicken","broiler_2",3205,431136.447087069,4618721.51594912
7567,"Schuylkill","Kenilworth","duck","conventional",15399,332497.303627964,4551653.64507266
7568,"Fulton","Falls","duck","organic",1137,432063.638133105,4623527.79904323
7569,"Indiana","Wall","duck","conventional",17192,463882.515852368,4719080.15716795
7570,"Venango","Ambler","chicken","broiler_1",8204,304095.952426197,4606743.39600112
7571,"Allegheny","Spring Lake Heights","chicken","broiler_2",2574,482507.981357359,4653331.56700671
7572,"Schuylkill","Salem","duck","organic",1530,324794.786078592,4541525.2483888
7573,"Susquehanna","Beach Haven","duck","organic",901,452430.738917343,4622529.99506854
7574,"Blair","Pompton Lakes","duck","conventional",13947,371019.32885962,4635775.8259163
7575,"Venango","Laurel Springs","chicken","broiler_1",4532,330815.720179972,4597406.64574032
7576,"Luzerne","New Milford","duck","conventional",16016,460969.236887826,4493253.24384253
7577,"Susquehanna","Kingwood","chicken","broiler_1",4239,449071.663828244,4573081.38380557
7578,"Susquehanna","Lumberton","chicken","broiler_2",3177,442872.7302141,4584772.05344308
7579,"Berks","Barnegat Light","duck","organic",997,462450.911491734,4564213.94877608
7580,"Lancaster","Alpine","chicken","broiler_2",3069,413631.29284858,4699692.01391573
7581,"Susquehanna","Tinicum","duck","conventional",16236,461582.163847164,4621788.19253342
7582,"Venango","Totowa","duck","conventional",16772,345912.447697645,4621023.91863771
7583,"Allegheny","Farmingdale","duck","organic",718,490761.860627108,4685289.61465811
7584,"Indiana","Paterson","chicken","layer",16168,483416.276880595,4686769.68183619
7585,"Venango","Montville","duck","conventional",15807,323204.395707361,4603428.10095563
7586,"Cumberland","Windsor","duck","conventional",15367,382214.477625766,4575033.79035291
7587,"Venango","Montville","duck","conventional",14359,318621.808488961,4603726.09416069
7588,"Luzerne","Gwynedd","chicken","broiler_1",4966,452456.365803552,4496128.87358126
7589,"Berks","Warren","duck","conventional",15298,465697.751057935,4571693.52103672
7590,"Mifflin","Englishtown","chicken","broiler_2",3420,393911.066332046,4511624.8763361
7591,"Lancaster","Lavallette","chicken","broiler_2",3946,410906.189554097,4699801.68115307
7592,"Indiana","Bedminster","chicken","broiler_1",4706,492001.878763305,4714370.88802643
7593,"Venango","Long Beach","duck","conventional",13992,318941.95552039,4608988.34478542
7594,"Luzerne","Haworth","duck","conventional",15481,472919.771583907,4484521.23131386
7595,"Venango","Moreland","chicken","broiler_2",2999,320449.450469671,4614999.36430991
7596,"Mifflin","Seaside Heights","chicken","broiler_1",8020,394719.466376941,4504720.19799238
7597,"Indiana","Bryn Athyn","duck","conventional",16158,470534.361011429,4687706.62058561
7598,"Mercer","Benner","duck","conventional",16064,350719.88479108,4591424.17737046
7599,"Luzerne","Norristown","chicken","broiler_1",5455,467107.3024167,4459730.74205882
7600,"Lancaster","Riegelsville","chicken","layer",18025,401930.838907511,4702752.13574056
7601,"Indiana","Little Ferry","chicken","broiler_2",1952,452207.346433852,4710691.31835825
7602,"Venango","Wildwood","duck","conventional",16709,335859.81989002,4605810.51480787
7603,"Mifflin","River Vale","chicken","broiler_2",3387,414223.403354863,4483493.92289713
7604,"Cumberland","Jenkintown","duck","conventional",17984,383840.212320175,4562634.62287523
7605,"Indiana","Corbin City","duck","conventional",14559,477136.136756854,4704937.82031527
7606,"Lancaster","Shiloh","chicken","broiler_1",3905,430786.185686375,4727822.8191032
7607,"Luzerne","Teaneck","chicken","broiler_1",6862,486650.393416736,4500853.14677315
7608,"Venango","Port Republic","chicken","layer",18335,323248.170306506,4588575.88638488
7609,"Venango","Kinnelon","duck","conventional",16089,311604.8531735,4615772.90273683
7610,"Luzerne","Cedar Grove","duck","conventional",15796,450109.102794009,4466877.5773967
7611,"Luzerne","Cedar Grove","duck","conventional",16637,450105.61900635,4460318.38475186
7612,"Indiana","Pilesgrove","duck","conventional",14844,454324.112827457,4698659.44900367
7613,"Luzerne","Woodstown","chicken","broiler_1",5068,447176.928872829,4474169.93577566
7614,"Allegheny","Farmingdale","duck","conventional",13735,489751.074865734,4689026.64894218
7615,"Lancaster","Bay Head","chicken","broiler_2",3913,429232.352522967,4706384.62238107
7616,"Venango","Red Bank","duck","conventional",16879,338661.94807143,4614327.20535346
7617,"Mercer","Oradell","chicken","broiler_2",2100,352879.216715291,4603474.76687704
7618,"Mercer","Mount Arlington","duck","conventional",16209,353138.612913308,4618205.96027449
7619,"Schuylkill","Independence","chicken","broiler_2",2917,347966.272080236,4550907.10467323
7620,"Luzerne","River","duck","conventional",15579,503908.334275258,4461915.92472857
7621,"Lancaster","Florence","duck","conventional",16083,390329.870750042,4704697.58052035
7622,"Blair","Denville","duck","organic",976,389553.376172089,4659444.208245
7623,"Lancaster","Skippack","duck","conventional",16369,414494.404068354,4707305.74657483
7624,"Luzerne","River","duck","organic",409,506759.768857899,4462726.15001906
7625,"Lancaster","Raritan","duck","conventional",12947,428874.768997524,4696682.52086085
7626,"Lancaster","Plumsted","chicken","broiler_2",1971,398021.210830098,4715888.80849686
7627,"Allegheny","Colts Neck","duck","conventional",16612,481605.523838655,4669422.05679371
7628,"Fulton","Delaware","duck","conventional",16589,415711.037842111,4618356.29273324
7629,"Mercer","Monmouth Beach","chicken","broiler_1",7868,371345.403816611,4617576.07623988
7630,"Lancaster","Matawan","duck","organic",421,435379.529609748,4718938.74266721
7631,"Mercer","Roseland","chicken","broiler_2",2889,356367.479317945,4610200.09565329
7632,"Luzerne","Haworth","duck","conventional",15867,474102.501323058,4484875.79104598
7633,"Schuylkill","Kenilworth","chicken","broiler_1",6192,332307.048104488,4549750.07915551
7634,"Cumberland","Windsor","chicken","broiler_1",8029,382581.853327791,4570195.06142048
7635,"Cumberland","Bergen","chicken","broiler_1",4047,373827.02241182,4520354.61901303
7636,"Indiana","Morristown","duck","conventional",13258,462965.534964605,4714428.52356806
7637,"Lycoming","Island Heights","chicken","broiler_2",3147,422574.392239846,4591933.88449502
7638,"Blair","Alloway","chicken","broiler_1",6555,392519.084324144,4635717.5330145
7639,"Allegheny","Marlborough","duck","organic",1007,472504.051317275,4657070.93233318
7640,"Luzerne","Fieldsboro","chicken","broiler_2",3159,466257.147490274,4480749.44636233
7641,"Susquehanna","Cranford","duck","organic",606,449464.139976824,4631445.98738657
7642,"Luzerne","Cedar Grove","chicken","broiler_1",4957,457863.462367673,4463431.73006746
7643,"Lycoming","Delran","chicken","broiler_2",3824,384085.482622637,4599526.20385338
7644,"Mercer","Oradell","duck","conventional",15084,349458.669293587,4609284.3381645
7645,"Mercer","Benner","chicken","broiler_1",4750,346860.590205936,4586853.86400612
7646,"Venango","Kinnelon","duck","conventional",14973,316231.519889152,4622432.79376501
7647,"Blair","Mantoloking","duck","organic",312,393564.028763174,4644068.70945003
7648,"Allegheny","Snow Shoe","duck","conventional",15184,488539.402307672,4676246.36795841
7649,"Indiana","Lawrence","duck","conventional",13559,467153.431496295,4725719.1928849
7650,"Lancaster","Brunswick","duck","conventional",15881,425540.29782353,4712464.39905705
7651,"Lancaster","Florence","chicken","layer",18664,394875.608860972,4703092.70107725
7652,"Lancaster","Bloomingdale","chicken","broiler_2",3914,412772.786331332,4708199.99829759
7653,"Luzerne","Tullytown","chicken","broiler_2",3017,450948.055174388,4469896.06546466
7654,"Cumberland","Ridgefield","chicken","broiler_2",3524,366320.889132472,4538405.51692828
7655,"Lycoming","Haledon","duck","conventional",14134,392925.730237834,4604669.61791049
7656,"Lycoming","Avalon","chicken","broiler_1",4509,420896.961327899,4578266.83719609
7657,"Luzerne","Hardyston","chicken","broiler_2",2711,489339.034198594,4510244.60371806
7658,"Mifflin","Garwood","duck","conventional",12714,392813.202593221,4486375.78042838
7659,"Susquehanna","Winfield","chicken","broiler_1",5184,443092.206048568,4599751.78716962
7660,"Indiana","Millburn","duck","organic",1005,447717.528930806,4727973.8373707
7661,"Susquehanna","Commercial","chicken","broiler_2",3105,431544.45901129,4612401.88134587
7662,"Luzerne","Union City","duck","conventional",16597,460340.599685252,4464616.7004563
7663,"Schuylkill","Hamburg","duck","conventional",16934,335068.313333349,4530550.4199167
7664,"Allegheny","Marlborough","duck","conventional",16131,469786.01485083,4648356.51122119
7665,"Indiana","Brielle","chicken","broiler_1",5386,460072.474612074,4710991.43337193
7666,"Cumberland","Perkiomen","chicken","broiler_2",2833,377954.576178894,4539953.94847066
7667,"Indiana","Lawrence","chicken","layer",17846,461018.882059642,4726685.11059177
7668,"Lycoming","National Park","duck","conventional",16155,406405.910756203,4595814.78872891
7669,"Fulton","Delaware","chicken","broiler_1",6394,415061.261010447,4617063.71367725
7670,"Venango","Deptford","duck","conventional",16806,330361.320365735,4578402.96663573
7671,"Susquehanna","Moorestown","chicken","broiler_2",1780,447906.674055851,4583117.30858182
7672,"Indiana","Wales","duck","organic",1047,484972.402348901,4727556.30350562
7673,"Allegheny","Brigantine","chicken","broiler_2",2957,462521.660171269,4650268.10828141
7674,"Luzerne","Merchantville","chicken","broiler_1",4969,488633.362813633,4478906.7923334
7675,"Berks","Irvington","chicken","broiler_2",2426,468477.737584805,4540931.43572847
7676,"Schuylkill","Dover","chicken","broiler_2",3430,343094.16019301,4556258.52871933
7677,"Lycoming","Lebanon","duck","conventional",13430,405948.392037903,4608639.32177775
7678,"Cumberland","Bridgeton","chicken","broiler_1",5273,390788.027062796,4569503.74079783
7679,"Blair","Haddon Heights","chicken","broiler_2",2346,384576.581754112,4644693.75796285
7680,"Cumberland","Somerdale","chicken","broiler_2",3918,388133.464605049,4551235.74398783
7681,"Blair","Pompton Lakes","duck","conventional",13548,370570.962691549,4635437.0615629
7682,"Luzerne","Fieldsboro","chicken","broiler_2",4025,458656.704763272,4481798.7842377
7683,"Allegheny","Colts Neck","chicken","broiler_2",2755,488049.324772737,4672269.52833931
7684,"Berks","Taylor","duck","organic",905,450117.786675052,4565334.70991836
7685,"Cumberland","Bridgeton","chicken","broiler_2",4240,392463.321471314,4573105.23511572
7686,"Mercer","Harrington Park","duck","conventional",16782,351658.959112679,4593229.84194745
7687,"Blair","Butler","chicken","broiler_1",4600,395308.895011411,4629140.47299342
7688,"Cumberland","Perkiomen","duck","conventional",13458,384420.352375824,4539785.9469324
7689,"Venango","Long Beach","chicken","broiler_2",2609,311939.353182385,4610188.70553222
7690,"Luzerne","New Milford","chicken","broiler_2",3422,462942.630487837,4489609.13577381
7691,"Fulton","Sparta","chicken","broiler_2",3277,403956.359184829,4617023.57897575
7692,"Indiana","Woodcliff Lake","duck","organic",950,444340.710477516,4706841.35775778
7693,"Cumberland","Frederick","duck","conventional",13719,384999.463200513,4568378.40430361
7694,"Mercer","Roseland","duck","conventional",15452,356996.295585222,4609899.5838591
7695,"Venango","Maurice River","duck","conventional",18896,337845.912614529,4607987.71358927
7696,"Fulton","Sparta","duck","conventional",14373,405105.452248782,4617048.62850379
7697,"Cumberland","Alexandria","duck","conventional",14781,366189.238518533,4560770.75821182
7698,"Blair","Bloomsbury","duck","conventional",17470,384012.135626966,4659408.47589394
7699,"Luzerne","Medford","chicken","broiler_2",3238,493222.102620932,4480387.01968973
7700,"Indiana","Woodcliff Lake","duck","conventional",14568,440935.565423438,4709345.47145236
7701,"Lycoming","Maple Shade","chicken","broiler_2",4014,416947.051114119,4589169.74895119
7702,"Luzerne","Dennis","duck","conventional",17832,486232.537278183,4465869.89369361
7703,"Luzerne","Old Bridge","duck","organic",297,500556.865037264,4474258.12668573
7704,"Blair","Hatboro","duck","conventional",16211,378425.158755793,4646392.30180341
7705,"Mercer","Wayne","duck","conventional",17370,363649.085724689,4592167.71187089
7706,"Mercer","Chalfont","chicken","broiler_2",3116,332918.916512164,4584111.25532741
7707,"Luzerne","Douglass","chicken","layer",21059,433992.494717347,4485719.95681228
7708,"Susquehanna","Newark","chicken","layer",19251,441508.035086875,4609427.3363356
7709,"Cumberland","Pequannock","chicken","broiler_2",3082,380560.847077929,4528654.70804112
7710,"Lycoming","Hoboken","duck","conventional",15013,397404.052169087,4582475.66875226
7711,"Mercer","Chalfont","duck","conventional",15419,341453.155898367,4584222.3506515
7712,"Venango","New Brunswick","chicken","broiler_2",2988,323944.617917247,4611572.07323797
7713,"Schuylkill","Fanwood","chicken","broiler_2",2232,334195.308818675,4550112.45795032
7714,"Lycoming","Monroe","chicken","broiler_2",2362,397185.832403225,4607027.7521917
7715,"Luzerne","Gwynedd","duck","conventional",15160,459839.308706226,4507593.33564455
7716,"Susquehanna","Mount Holly","chicken","layer",17749,432557.176785606,4584345.19158073
7717,"Lancaster","Matawan","chicken","broiler_1",7018,446382.713394658,4718327.33537543
7718,"Fulton","Mine Hill","duck","conventional",15643,425557.784241637,4618229.89298015
7719,"Fulton","Mine Hill","chicken","broiler_2",4726,428572.720184499,4617923.68551386
7720,"Susquehanna","Cape May Point","duck","organic",1093,459151.592466009,4626040.77572755
7721,"Indiana","Stockton","chicken","broiler_1",5292,485883.622077725,4695295.57413421
7722,"Schuylkill","Glassboro","chicken","broiler_2",3807,316173.870027505,4554874.01921416
7723,"Mercer","Roseland","chicken","broiler_2",3275,355866.608353808,4613680.43638726
7724,"Venango","Ambler","chicken","layer",20086,304488.42789013,4607852.06762525
7725,"Blair","Butler","duck","conventional",14125,390041.758978316,4633025.68510967
