"date","source_farm","dest_farm","volume"
2025-12-07,2409,2948,985
2025-12-07,2409,3780,1925
2025-12-07,2409,4244,1669
2025-12-07,2699,6452,3890
2025-12-07,3141,5852,2477
2025-12-07,3141,6511,2736
2025-12-07,3215,7590,3369
2025-12-07,3215,7749,3694
2025-12-07,3233,4136,1695
2025-12-07,3233,7881,2347
2025-12-07,3352,660,1566
2025-12-07,3352,2708,1075
2025-12-07,3352,7791,2427
2025-12-07,3561,7735,4290
2025-12-07,3624,2402,2277
2025-12-07,3624,3812,1027
2025-12-07,3698,2784,812
2025-12-07,3698,2930,932
2025-12-07,3698,7309,2716
2025-12-07,3860,7299,4348
2025-12-07,3893,3349,2064
2025-12-07,3893,3856,1719
2025-12-07,3893,4098,1586
2025-12-07,4285,3575,978
2025-12-07,4285,6222,3441
2025-12-07,4900,1633,1366
2025-12-07,4900,5455,3360
2025-12-07,5164,636,1251
2025-12-07,5164,1915,1490
2025-12-07,5164,3132,1865
2025-12-07,5222,2389,701
2025-12-07,5222,8713,3910
2025-12-07,5782,5042,2012
2025-12-07,5782,6121,3193
2025-12-07,5782,6157,2247
2025-12-07,5901,3044,1951
2025-12-07,5901,6776,3022
2025-12-07,5920,2424,1052
2025-12-07,5920,2604,1125
2025-12-07,5920,2797,1583
2025-12-07,6993,6802,3269
2025-12-07,6993,6907,2180
2025-12-07,6993,8979,1771
2025-12-07,7799,4335,1457
2025-12-07,7799,4598,1006
2025-12-07,7799,7021,3242
2025-12-07,8747,667,1115
2025-12-07,8747,7142,2345
2025-12-08,430,4459,1858
2025-12-08,430,6509,3924
2025-12-08,812,3022,1959
2025-12-08,812,3811,1217
2025-12-08,812,6994,2704
2025-12-08,1632,106,1203
2025-12-08,1632,1136,1607
2025-12-08,1632,8029,3138
2025-12-08,2223,692,1945
2025-12-08,2223,8891,2871
2025-12-08,2430,4081,1090
2025-12-08,2430,8410,3384
2025-12-08,2804,6168,2773
2025-12-08,2804,7159,2591
2025-12-08,3003,4829,1618
2025-12-08,3003,6067,3519
2025-12-08,3003,8232,2364
2025-12-08,3229,3192,1776
2025-12-08,3229,3733,1478
2025-12-08,3229,4252,2262
2025-12-08,3236,2556,1474
2025-12-08,3236,2668,2165
2025-12-08,3236,3950,1843
2025-12-08,3342,6695,3303
2025-12-08,3460,8308,4202
2025-12-08,3855,2264,1986
2025-12-08,3855,2512,1798
2025-12-08,3855,7898,2809
2025-12-08,4871,5881,4154
2025-12-08,5362,4626,1416
2025-12-08,5362,7135,2318
2025-12-08,5369,2675,1077
2025-12-08,5369,9056,2664
2025-12-08,5822,2333,1113
2025-12-08,5822,3221,953
2025-12-08,5822,8579,3151
2025-12-08,6396,7886,3661
2025-12-08,6429,5697,4632
2025-12-08,6836,2247,2001
2025-12-08,6836,3802,2287
2025-12-08,7634,5750,3302
2025-12-08,7634,8479,4312
2025-12-08,7953,2217,1028
2025-12-08,7953,4530,1353
2025-12-08,7953,7411,3185
2025-12-08,8150,1443,2303
2025-12-08,8150,4985,2155
2025-12-08,8150,6451,2481
2025-12-08,9133,5585,3282
2025-12-08,9133,7847,2284
2025-12-09,633,1953,1347
2025-12-09,633,5722,3294
2025-12-09,858,2705,1751
2025-12-09,858,5933,4046
2025-12-09,858,7306,2780
2025-12-09,1053,1163,2238
2025-12-09,1053,3359,1457
2025-12-09,1053,3858,562
2025-12-09,2062,5403,3471
2025-12-09,2491,2027,1659
2025-12-09,2491,2172,1989
2025-12-09,2491,8935,2657
2025-12-09,2537,408,1914
2025-12-09,2537,1956,2005
2025-12-09,2659,4230,1397
2025-12-09,2659,4725,1920
2025-12-09,2659,7202,3506
2025-12-09,2904,1862,1701
2025-12-09,2904,4853,2521
2025-12-09,2904,5280,3425
2025-12-09,3643,8770,3248
2025-12-09,3643,8843,3129
2025-12-09,3719,3055,1240
2025-12-09,3719,3079,1518
2025-12-09,3719,4095,1028
2025-12-09,4158,7469,1976
2025-12-09,4158,8159,3023
2025-12-09,4311,6516,3455
2025-12-09,4560,4834,1216
2025-12-09,4560,6237,2807
2025-12-09,4594,8985,3859
2025-12-09,4753,1568,1645
2025-12-09,4753,5557,2598
2025-12-09,5069,1343,1259
2025-12-09,5069,1675,544
2025-12-09,5069,8600,2746
2025-12-09,6271,704,1050
2025-12-09,6271,7989,2975
2025-12-09,6573,4796,1079
2025-12-09,6573,6813,3554
2025-12-09,6573,7676,3419
2025-12-09,7912,2280,879
2025-12-09,7912,3348,1066
2025-12-09,7912,3504,2117
2025-12-09,8187,469,2083
2025-12-09,8187,4675,1415
2025-12-09,8187,5551,3333
2025-12-09,8339,8637,3063
2025-12-09,8339,8742,1975
2025-12-09,8641,741,1551
2025-12-09,8641,2145,638
2025-12-09,8641,4061,1220
2025-12-10,657,568,2107
2025-12-10,657,842,518
2025-12-10,657,8094,2450
2025-12-10,848,3473,1418
2025-12-10,848,4011,725
2025-12-10,848,5577,2974
2025-12-10,1015,5512,3810
2025-12-10,1170,877,1450
2025-12-10,1170,1003,1446
2025-12-10,1170,2131,1527
2025-12-10,1173,4583,1470
2025-12-10,1173,7424,2205
2025-12-10,1203,226,1466
2025-12-10,1203,4298,832
2025-12-10,1203,5806,2950
2025-12-10,1913,235,1327
2025-12-10,1913,895,1014
2025-12-10,1913,1989,1873
2025-12-10,2165,3338,608
2025-12-10,2165,5252,1597
2025-12-10,2165,8575,2985
2025-12-10,2193,5816,3476
2025-12-10,2193,6681,4068
2025-12-10,2809,2314,1022
2025-12-10,2809,2915,704
2025-12-10,2809,7894,4480
2025-12-10,3595,3952,2298
2025-12-10,3595,4169,685
2025-12-10,3595,7736,2473
2025-12-10,4108,6823,4412
2025-12-10,4453,519,2249
2025-12-10,4453,687,2641
2025-12-10,4453,1865,826
2025-12-10,5342,2871,1609
2025-12-10,5342,6354,3267
2025-12-10,5771,2335,704
2025-12-10,5771,7045,3536
2025-12-10,5873,2879,1366
2025-12-10,5873,8418,2787
2025-12-10,6186,4330,1576
2025-12-10,6186,4741,1241
2025-12-10,6186,8867,2671
2025-12-10,7471,2877,1483
2025-12-10,7471,4028,1446
2025-12-10,7471,7062,4122
2025-12-10,7642,2722,1701
2025-12-10,7642,8322,3029
2025-12-10,8173,856,1163
2025-12-10,8173,1217,1876
2025-12-10,8173,8092,4227
2025-12-10,8360,5638,4485
2025-12-10,8851,3020,1475
2025-12-10,8851,4185,1459
2025-12-10,8851,4485,1072
2025-12-10,9008,4101,2134
2025-12-10,9008,5545,3195
2025-12-11,753,906,1225
2025-12-11,753,1485,2505
2025-12-11,753,3259,2340
2025-12-11,915,6881,3814
2025-12-11,930,1688,1142
2025-12-11,930,6355,2719
2025-12-11,982,239,1246
2025-12-11,982,986,1710
2025-12-11,982,4881,1174
2025-12-11,1497,2549,1262
2025-12-11,1497,2919,1618
2025-12-11,1497,3148,1236
2025-12-11,2403,3251,2130
2025-12-11,2403,3628,2206
2025-12-11,2438,5352,3850
2025-12-11,2438,7548,2543
2025-12-11,2634,4502,1420
2025-12-11,2634,8049,3489
2025-12-11,3045,617,1178
2025-12-11,3045,6401,2942
2025-12-11,3045,8135,2509
2025-12-11,3787,8610,3847
2025-12-11,3787,8833,2905
2025-12-11,4953,1641,1094
2025-12-11,4953,8726,3167
2025-12-11,5496,6310,2724
2025-12-11,5496,7333,2765
2025-12-11,5869,6793,2723
2025-12-11,5869,8219,4126
2025-12-11,6039,3027,1963
2025-12-11,6039,3783,652
2025-12-11,6039,8313,2908
2025-12-11,6244,261,1478
2025-12-11,6244,413,735
2025-12-11,6244,5829,2740
2025-12-11,6363,2134,1597
2025-12-11,6363,7489,2767
2025-12-11,6760,1734,971
2025-12-11,6760,8817,2918
2025-12-11,7077,2260,1743
2025-12-11,7077,3664,1877
2025-12-11,7153,827,2100
2025-12-11,7153,8445,3079
2025-12-11,7304,4371,1493
2025-12-11,7304,8765,3087
2025-12-11,7310,7455,3525
2025-12-11,7310,8677,3696
2025-12-11,7629,4187,1336
2025-12-11,7629,6657,3244
2025-12-11,7629,8439,3154
2025-12-11,8268,765,1973
2025-12-11,8268,1683,1386
2025-12-11,8268,6528,3071
2025-12-11,8483,227,929
2025-12-11,8483,4742,1265
2025-12-11,8483,8040,4125
2025-12-12,851,1355,1348
2025-12-12,851,3551,2266
2025-12-12,851,3970,948
2025-12-12,2190,6623,3712
2025-12-12,2214,6792,4211
2025-12-12,2614,4118,1901
2025-12-12,2614,4386,2652
2025-12-12,3666,7680,3880
2025-12-12,3724,1926,1160
2025-12-12,3724,4820,2765
2025-12-12,3724,5686,2421
2025-12-12,5065,535,1762
2025-12-12,5065,4962,1174
2025-12-12,5065,6218,3653
2025-12-12,5354,5359,2957
2025-12-12,5354,7121,2990
2025-12-12,5759,1375,1282
2025-12-12,5759,1817,1557
2025-12-12,5759,6476,2148
2025-12-12,8424,2252,1445
2025-12-12,8424,2973,2070
2025-12-12,8424,3503,1408
2025-12-13,262,484,1459
2025-12-13,262,8929,3546
2025-12-13,313,5713,2812
2025-12-13,313,7143,3396
2025-12-13,319,7152,4016
2025-12-13,319,7822,3820
2025-12-13,424,100,713
2025-12-13,424,1360,2574
2025-12-13,424,5961,1607
2025-12-13,549,2322,638
2025-12-13,549,2395,2113
2025-12-13,549,6233,3106
2025-12-13,1423,1902,2021
2025-12-13,1423,4537,2296
2025-12-13,1843,966,2275
2025-12-13,1843,4976,2383
2025-12-13,3101,116,675
2025-12-13,3101,397,2666
2025-12-13,3101,2181,1322
2025-12-13,3418,3389,1833
2025-12-13,3418,7682,3953
2025-12-13,3540,2978,2463
2025-12-13,3540,3234,1697
2025-12-13,3540,7637,3064
2025-12-13,3560,4147,1139
2025-12-13,3560,4925,2206
2025-12-13,3816,2481,968
2025-12-13,3816,2936,2565
2025-12-13,4093,3981,2008
2025-12-13,4093,4184,756
2025-12-13,4093,8530,2011
2025-12-13,4365,5569,2235
2025-12-13,4365,8495,3735
2025-12-13,4497,4078,1774
2025-12-13,4497,5110,1415
2025-12-13,4497,8846,2974
2025-12-13,4763,5805,3700
2025-12-13,4860,5366,2958
2025-12-13,4860,6851,3677
2025-12-13,5192,1057,882
2025-12-13,5192,5409,4025
2025-12-13,5192,8736,2931
2025-12-13,5254,4206,1382
2025-12-13,5254,5099,1665
2025-12-13,5254,5294,2233
2025-12-13,5595,4050,1301
2025-12-13,5595,6554,3117
2025-12-13,5711,2714,1521
2025-12-13,5711,6514,2723
2025-12-13,6382,2719,1258
2025-12-13,6382,3447,1558
2025-12-13,6382,6048,2712
2025-12-13,6958,5155,2207
2025-12-13,6958,7730,3698
2025-12-13,7291,572,1725
2025-12-13,7291,5593,2883
2025-12-13,7633,5603,3081
2025-12-13,7633,7203,3105
2025-12-13,7980,1932,1508
2025-12-13,7980,7727,2155
2025-12-13,8296,464,739
2025-12-13,8296,8825,3703
2025-12-14,427,6923,2945
2025-12-14,427,8458,3867
2025-12-14,1052,2048,1493
2025-12-14,1052,5756,2834
2025-12-14,1671,5951,3624
2025-12-14,3225,3979,2198
2025-12-14,3225,6644,2807
2025-12-14,3238,4032,1491
2025-12-14,3238,4099,1873
2025-12-14,3238,5340,3287
2025-12-14,3697,3182,1850
2025-12-14,3697,9150,3903
2025-12-14,3785,3341,1744
2025-12-14,3785,4222,1600
2025-12-14,3785,6438,2905
2025-12-14,4440,463,833
2025-12-14,4440,1164,1450
2025-12-14,4440,6230,3984
2025-12-14,4745,1617,997
2025-12-14,4745,8293,1872
2025-12-14,4745,8752,4374
2025-12-14,4784,8167,4399
2025-12-14,4846,5177,1433
2025-12-14,4846,8555,3582
2025-12-14,5244,9026,3832
2025-12-14,5640,1316,1237
2025-12-14,5640,1679,1412
2025-12-14,5640,6301,4034
2025-12-14,5802,7502,4181
2025-12-14,5998,3753,863
2025-12-14,5998,6986,3081
2025-12-14,5998,7948,4378
2025-12-14,6192,330,1895
2025-12-14,6192,1576,1233
2025-12-14,6192,7808,3313
2025-12-14,6322,6371,3306
2025-12-14,7269,8194,2844
2025-12-14,7269,8906,2400
2025-12-14,7853,1012,607
2025-12-14,7853,1254,2284
2025-12-14,7853,6164,2259
2025-12-14,8155,1184,800
2025-12-14,8155,5439,3719
2025-12-14,8357,2743,1324
2025-12-14,8357,6292,3430
2025-12-14,8357,8733,2718
2025-12-14,8570,4538,1470
2025-12-14,8570,6652,3217
2025-12-14,8588,5117,1350
2025-12-14,8588,5602,3393
2025-12-14,8588,8022,2601
2025-12-15,521,1546,1460
2025-12-15,521,1895,760
2025-12-15,521,6964,3530
2025-12-15,1603,321,1382
2025-12-15,1603,865,1332
2025-12-15,1603,6171,3867
2025-12-15,1710,3425,1903
2025-12-15,1710,3465,1604
2025-12-15,1710,3763,1380
2025-12-15,1909,61,2090
2025-12-15,1909,5476,4364
2025-12-15,2040,2859,1876
2025-12-15,2040,3296,1515
2025-12-15,2040,4024,937
2025-12-15,2827,3366,1597
2025-12-15,2827,7733,3279
2025-12-15,3203,2997,989
2025-12-15,3203,4062,1198
2025-12-15,3203,5236,1944
2025-12-15,3740,2380,1874
2025-12-15,3740,2583,1014
2025-12-15,3740,8311,3722
2025-12-15,3776,2318,1965
2025-12-15,3776,5202,2257
2025-12-15,4300,4786,2543
2025-12-15,4300,6639,2490
2025-12-15,5955,1340,1371
2025-12-15,5955,7937,3250
2025-12-15,6303,5576,3174
2025-12-15,6303,8505,2949
2025-12-15,6305,6007,4572
2025-12-15,6821,2538,859
2025-12-15,6821,3001,1025
2025-12-15,6821,7509,2193
2025-12-15,6865,2178,591
2025-12-15,6865,6606,2782
2025-12-15,6865,8835,3030
2025-12-15,7008,6123,3297
2025-12-15,7008,7361,2471
2025-12-15,7461,2258,1658
2025-12-15,7461,2376,2360
2025-12-15,7461,2813,2003
2025-12-15,7529,5018,1102
2025-12-15,7529,9065,3172
2025-12-15,7890,3404,2428
2025-12-15,7890,7657,2673
2025-12-15,8274,5285,4878
2025-12-15,8547,1634,1572
2025-12-15,8547,1656,2017
2025-12-15,8547,5106,773
2025-12-16,128,7560,4294
2025-12-16,903,1849,2531
2025-12-16,903,7519,2237
2025-12-16,924,683,1558
2025-12-16,924,700,1749
2025-12-16,924,9118,3320
2025-12-16,928,485,2974
2025-12-16,928,1925,1441
2025-12-16,928,2945,515
2025-12-16,1222,1796,689
2025-12-16,1222,2480,2365
2025-12-16,1222,6358,2547
2025-12-16,1810,5161,901
2025-12-16,1810,7722,3750
2025-12-16,1828,1197,2247
2025-12-16,1828,1581,854
2025-12-16,1828,8027,2065
2025-12-16,3368,2206,1243
2025-12-16,3368,2370,2607
2025-12-16,3368,4385,798
2025-12-16,3983,6096,2019
2025-12-16,3983,6356,2815
2025-12-16,4630,277,1690
2025-12-16,4630,2169,785
2025-12-16,4630,3472,1694
2025-12-16,6004,1153,1877
2025-12-16,6004,5217,1402
2025-12-16,6004,5988,2602
2025-12-16,6579,2690,2481
2025-12-16,6579,3313,1163
2025-12-16,6579,9091,3169
2025-12-16,6785,3198,1234
2025-12-16,6785,3622,679
2025-12-16,6785,6866,3136
2025-12-16,7186,7363,3982
2025-12-16,7245,7493,2646
2025-12-16,7245,8996,2675
2025-12-16,7404,6471,2162
2025-12-16,7404,7491,3649
2025-12-16,7607,7005,3641
2025-12-16,7607,7537,3207
2025-12-16,8100,5728,3354
2025-12-16,8100,6054,2918
2025-12-16,8177,1321,1633
2025-12-16,8177,3097,1201
2025-12-16,8177,4125,1526
2025-12-16,8294,499,1847
2025-12-16,8294,1797,2281
2025-12-16,8301,4259,1576
2025-12-16,8301,4826,1393
2025-12-16,8301,8912,3369
2025-12-16,8422,398,899
2025-12-16,8422,8487,4100
2025-12-16,8618,5511,2697
2025-12-16,8618,7801,3796
2025-12-16,8881,7661,3095
2025-12-16,8881,7972,1882
2025-12-16,9038,604,1922
2025-12-16,9038,1847,2021
2025-12-16,9038,4301,1260
2025-12-17,737,357,1847
2025-12-17,737,421,1594
2025-12-17,737,547,1339
2025-12-17,1113,4475,1924
2025-12-17,1113,6266,2277
2025-12-17,1551,231,707
2025-12-17,1551,5054,1471
2025-12-17,1551,8812,2717
2025-12-17,1774,1792,1798
2025-12-17,1774,7719,4707
2025-12-17,2039,695,822
2025-12-17,2039,5736,3301
2025-12-17,2301,7134,3205
2025-12-17,2301,8528,2019
2025-12-17,2484,6059,3327
2025-12-17,2484,6204,3328
2025-12-17,2547,2284,1779
2025-12-17,2547,3358,1126
2025-12-17,2547,3714,1684
2025-12-17,4094,2117,805
2025-12-17,4094,8827,3145
2025-12-17,4286,4238,1795
2025-12-17,4286,5180,1197
2025-12-17,4286,5928,2719
2025-12-17,4758,5510,3954
2025-12-17,4765,5246,901
2025-12-17,4765,5631,3352
2025-12-17,4765,5916,2407
2025-12-17,4927,5136,1381
2025-12-17,4927,5980,3563
2025-12-17,5096,8180,4517
2025-12-17,5111,1579,1731
2025-12-17,5111,4162,1106
2025-12-17,5111,6682,3910
2025-12-17,6447,5540,3052
2025-12-17,6447,8352,3702
2025-12-17,6829,1433,1186
2025-12-17,6829,5878,3588
2025-12-17,7178,1571,1540
2025-12-17,7178,2148,1461
2025-12-17,7178,8673,2939
2025-12-17,7849,6079,3903
2025-12-17,7849,6957,1918
2025-12-17,8250,3700,1615
2025-12-17,8250,5434,3012
2025-12-17,8548,7180,3237
2025-12-17,8548,7883,3068
2025-12-18,1119,2661,1725
2025-12-18,1119,3253,1349
2025-12-18,1119,5134,782
2025-12-18,1512,1001,1799
2025-12-18,1512,4733,902
2025-12-18,1512,5120,1163
2025-12-18,1721,314,2199
2025-12-18,1721,1668,1789
2025-12-18,1721,6136,2728
2025-12-18,1943,460,1385
2025-12-18,1943,6386,2392
2025-12-18,1952,4276,1685
2025-12-18,1952,8811,2957
2025-12-18,2437,5346,4139
2025-12-18,2960,2624,1434
2025-12-18,2960,3163,767
2025-12-18,2960,7578,3097
2025-12-18,3000,3094,1731
2025-12-18,3000,8917,3052
2025-12-18,3554,5632,2631
2025-12-18,3554,6654,3592
2025-12-18,3661,4226,1945
2025-12-18,3661,4256,1069
2025-12-18,3661,7891,2382
2025-12-18,4357,1450,1337
2025-12-18,4357,4624,1646
2025-12-18,4357,6353,3289
2025-12-18,4567,444,1440
2025-12-18,4567,6763,2874
2025-12-18,4633,6198,4664
2025-12-18,5034,5939,4170
2025-12-18,5201,25,1384
2025-12-18,5201,1702,594
2025-12-18,5201,6900,2252
2025-12-18,5761,7196,3555
2025-12-18,5761,7746,2759
2025-12-18,7345,8259,3110
2025-12-18,7345,8849,3057
2025-12-18,7993,8624,3902
2025-12-18,7993,8764,1828
2025-12-18,8320,976,848
2025-12-18,8320,2067,1081
2025-12-18,8320,5318,4716
2025-12-19,183,2968,1255
2025-12-19,183,3498,744
2025-12-19,183,9096,3601
2025-12-19,1137,1105,2484
2025-12-19,1137,5150,2010
2025-12-19,1137,5174,1394
2025-12-19,1410,296,658
2025-12-19,1410,8102,3256
2025-12-19,2899,4830,2818
2025-12-19,2899,7038,1942
2025-12-19,4019,2396,1800
2025-12-19,4019,2577,2481
2025-12-19,4019,3021,941
2025-12-19,4180,6567,3410
2025-12-19,4180,7354,2096
2025-12-19,4196,289,1570
2025-12-19,4196,355,947
2025-12-19,4196,6583,3257
2025-12-19,4890,5582,3296
2025-12-19,4890,5688,3543
2025-12-19,5663,1190,1851
2025-12-19,5663,4195,1040
2025-12-19,5663,8903,3291
2025-12-19,5856,1403,2210
2025-12-19,5856,4592,1407
2025-12-19,5856,6661,2511
2025-12-19,6289,228,1243
2025-12-19,6289,652,1332
2025-12-19,6289,850,1697
2025-12-19,6486,2641,1712
2025-12-19,6486,3544,1029
2025-12-19,6486,8758,3337
2025-12-19,6917,2926,1041
2025-12-19,6917,3552,1971
2025-12-19,6917,5812,2498
2025-12-19,8241,3098,681
2025-12-19,8241,3228,1875
2025-12-19,8241,8612,1941
2025-12-19,8524,5221,1390
2025-12-19,8524,5909,2990
2025-12-19,8534,2298,603
2025-12-19,8534,6777,3924
2025-12-19,9044,2467,1978
2025-12-19,9044,3391,1689
2025-12-19,9044,4581,763
2025-12-20,316,6032,3812
2025-12-20,974,3431,1375
2025-12-20,974,3711,2602
2025-12-20,2150,3179,1273
2025-12-20,2150,6045,3012
2025-12-20,2216,2421,883
2025-12-20,2216,3105,953
2025-12-20,2216,3232,2129
2025-12-20,2285,4232,2052
2025-12-20,2285,6467,2666
2025-12-20,2697,2979,1595
2025-12-20,2697,3654,664
2025-12-20,2697,8529,2993
2025-12-20,3145,786,1413
2025-12-20,3145,7319,3023
2025-12-20,3145,8254,2484
2025-12-20,3308,2820,1266
2025-12-20,3308,6816,3774
2025-12-20,3684,2460,1925
2025-12-20,3684,2970,987
2025-12-20,3684,2977,1436
2025-12-20,3796,1492,1692
2025-12-20,3796,4290,2033
2025-12-20,3796,5726,3152
2025-12-20,4135,4071,1342
2025-12-20,4135,7917,2317
2025-12-20,4135,8518,2663
2025-12-20,4483,1146,997
2025-12-20,4483,1218,2581
2025-12-20,4483,5170,1870
2025-12-20,4989,6632,4090
2025-12-20,5730,1324,628
2025-12-20,5730,5531,3296
2025-12-20,6071,109,617
2025-12-20,6071,1954,990
2025-12-20,6071,8669,3323
2025-12-20,6383,2625,1522
2025-12-20,6383,2717,1480
2025-12-20,6383,2752,1296
2025-12-20,6564,873,2308
2025-12-20,6564,1346,1206
2025-12-20,6564,3873,2052
2025-12-20,7015,1130,1973
2025-12-20,7015,8631,3321
2025-12-20,7434,2844,2225
2025-12-20,7434,3879,1458
2025-12-20,7434,6064,1771
2025-12-20,7577,3909,1369
2025-12-20,7577,8287,2701
2025-12-20,7592,1556,797
2025-12-20,7592,8818,3669
2025-12-20,7774,3867,1004
2025-12-20,7774,6359,2631
2025-12-20,7774,6612,3365
2025-12-20,8221,3249,1762
2025-12-20,8221,6041,2974
2025-12-20,8947,6517,3865
2025-12-20,9047,1394,536
2025-12-20,9047,6139,3179
2025-12-20,9047,7162,2916
2025-12-21,598,5325,3876
2025-12-21,846,615,1745
2025-12-21,846,731,1077
2025-12-21,846,5731,1617
2025-12-21,957,1034,527
2025-12-21,957,4079,2022
2025-12-21,957,8592,2337
2025-12-21,1278,3127,1171
2025-12-21,1278,3202,1388
2025-12-21,1278,8367,3521
2025-12-21,1654,5468,3758
2025-12-21,1803,175,1950
2025-12-21,1803,1020,700
2025-12-21,1803,7615,3770
2025-12-21,1908,1823,989
2025-12-21,1908,6122,3695
2025-12-21,1990,6975,3871
2025-12-21,1990,7278,2580
2025-12-21,2384,3328,1629
2025-12-21,2384,6504,3978
2025-12-21,3172,2435,1185
2025-12-21,3172,2621,2583
2025-12-21,3172,3803,867
2025-12-21,3201,7280,4155
2025-12-21,5118,7671,1780
2025-12-21,5118,8456,3050
2025-12-21,5127,2888,833
2025-12-21,5127,3378,2032
2025-12-21,5127,3674,1354
2025-12-21,5475,3147,1560
2025-12-21,5475,4958,1115
2025-12-21,5475,6933,3659
2025-12-21,5799,3741,718
2025-12-21,5799,4281,774
2025-12-21,5799,6419,3346
2025-12-21,6227,8919,4934
2025-12-21,6361,199,2068
2025-12-21,6361,4885,540
2025-12-21,6361,5509,3880
2025-12-21,6482,8076,4091
2025-12-21,6605,1477,2180
2025-12-21,6605,1877,501
2025-12-21,6605,2061,1730
2025-12-21,6711,4170,1242
2025-12-21,6711,6587,2643
2025-12-21,7154,693,1758
2025-12-21,7154,2239,1207
2025-12-21,7154,2677,1546
2025-12-21,7421,1304,1818
2025-12-21,7421,6453,3429
2025-12-21,7575,2683,555
2025-12-21,7575,2885,1427
2025-12-21,7575,4229,2282
2025-12-21,8083,4838,2097
2025-12-21,8083,8791,2580
2025-12-21,8238,2031,2359
2025-12-21,8238,2610,594
2025-12-21,8238,2971,1870
2025-12-21,8436,3565,1839
2025-12-21,8436,7064,3044
2025-12-21,8503,8264,3923
2025-12-22,195,975,935
2025-12-22,195,8583,4099
2025-12-22,1038,8348,4037
2025-12-22,2326,4132,1968
2025-12-22,2326,7525,3059
2025-12-22,2535,3606,1378
2025-12-22,2535,7088,4073
2025-12-22,2635,3161,899
2025-12-22,2635,3969,1417
2025-12-22,2635,7675,2417
2025-12-22,2905,410,1333
2025-12-22,2905,747,1253
2025-12-22,2905,2065,1514
2025-12-22,3357,7274,4189
2025-12-22,3641,6761,3451
2025-12-22,3641,7934,3111
2025-12-22,4412,5263,3505
2025-12-22,4412,6314,2684
2025-12-22,4424,5990,3636
2025-12-22,4424,8506,3245
2025-12-22,4601,3962,1861
2025-12-22,4601,8837,2786
2025-12-22,5005,5266,2088
2025-12-22,5005,6420,4138
2025-12-22,5080,2026,1718
2025-12-22,5080,5854,3050
2025-12-22,5611,4780,505
2025-12-22,5611,5936,3268
2025-12-22,5912,2400,579
2025-12-22,5912,3781,1119
2025-12-22,5912,7640,3127
2025-12-22,6455,3497,1083
2025-12-22,6455,4556,1346
2025-12-22,6455,7503,3495
2025-12-22,6945,809,907
2025-12-22,6945,8829,2908
2025-12-22,7173,2559,1960
2025-12-22,7173,7857,3721
2025-12-22,7425,1833,2503
2025-12-22,7425,7944,3242
2025-12-22,7547,2795,1808
2025-12-22,7547,5857,3633
2025-12-22,8000,3013,2140
2025-12-22,8000,8621,2437
2025-12-22,8074,3282,1432
2025-12-22,8074,4847,1156
2025-12-22,8074,8341,4182
2025-12-22,8097,2497,2101
2025-12-22,8097,3067,1588
2025-12-22,8488,3133,1989
2025-12-22,8488,5332,2368
2025-12-22,8863,592,1682
2025-12-22,8863,622,2653
2025-12-22,8863,796,1440
2025-12-22,8907,3350,1876
2025-12-22,8907,6068,1790
2025-12-22,9061,7033,3416
2025-12-22,9061,8172,2975
2025-12-25,195,975,935
2025-12-25,195,8583,4099
2025-12-25,1038,8348,4037
2025-12-25,2326,4132,1968
2025-12-25,2326,7525,3059
2025-12-25,2535,3606,1378
2025-12-25,2535,7088,4073
2025-12-25,2635,3161,899
2025-12-25,2635,3969,1417
2025-12-25,2635,7675,2417
2025-12-25,2905,410,1333
2025-12-25,2905,747,1253
2025-12-25,2905,2065,1514
2025-12-25,3357,7274,4189
2025-12-25,3641,6761,3451
2025-12-25,3641,7934,3111
2025-12-25,4412,5263,3505
2025-12-25,4412,6314,2684
2025-12-25,4424,5990,3636
2025-12-25,4424,8506,3245
2025-12-25,4601,3962,1861
2025-12-25,4601,8837,2786
2025-12-25,5005,5266,2088
2025-12-25,5005,6420,4138
2025-12-25,5080,2026,1718
2025-12-25,5080,5854,3050
2025-12-25,5611,4780,505
2025-12-25,5611,5936,3268
2025-12-25,5912,2400,579
2025-12-25,5912,3781,1119
2025-12-25,5912,7640,3127
2025-12-25,6455,3497,1083
2025-12-25,6455,4556,1346
2025-12-25,6455,7503,3495
2025-12-25,6945,809,907
2025-12-25,6945,8829,2908
2025-12-25,7173,2559,1960
2025-12-25,7173,7857,3721
2025-12-25,7425,1833,2503
2025-12-25,7425,7944,3242
2025-12-25,7547,2795,1808
2025-12-25,7547,5857,3633
2025-12-25,8000,3013,2140
2025-12-25,8000,8621,2437
2025-12-25,8074,3282,1432
2025-12-25,8074,4847,1156
2025-12-25,8097,2497,2101
2025-12-25,8097,3067,1588
2025-12-25,8488,3133,1989
2025-12-25,8488,5332,2368
2025-12-25,8863,592,1682
2025-12-25,8863,622,2653
2025-12-25,8863,796,1440
2025-12-25,8907,3350,1876
2025-12-25,8907,6068,1790
2025-12-25,9061,7033,3416
2025-12-25,9061,8172,2975
2025-12-26,110,5746,2699
2025-12-26,110,7399,3218
2025-12-26,215,884,938
2025-12-26,215,2200,1370
2025-12-26,215,5385,4322
2025-12-26,1636,5721,3373
2025-12-26,1636,7968,3383
2025-12-26,1660,188,1491
2025-12-26,1660,6100,2579
2025-12-26,1660,7870,2094
2025-12-26,2051,6676,2331
2025-12-26,2051,6858,3438
